file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects\projects.js,38,js,0eed7888,terantaon,2025-11-01,22:00:20,-07:00,2025-11-01T22:00:20-07:00,1,32
projects\projects.js,39,js,160ced99,terantaon,2025-11-01,21:43:16,-07:00,2025-11-01T21:43:16-07:00,1,30
projects\projects.js,40,js,6b83b40b,terantaon,2025-11-01,00:30:39,-07:00,2025-11-01T00:30:39-07:00,0,0
projects\projects.js,41,js,6b83b40b,terantaon,2025-11-01,00:30:39,-07:00,2025-11-01T00:30:39-07:00,1,29
projects\projects.js,42,js,000f7fec,terantaon,2025-11-01,11:52:44,-07:00,2025-11-01T11:52:44-07:00,2,1
projects\projects.js,43,js,ef386f0a,terantaon,2025-10-31,22:21:45,-07:00,2025-10-31T22:21:45-07:00,3,13
projects\projects.js,44,js,ef386f0a,terantaon,2025-10-31,22:21:45,-07:00,2025-10-31T22:21:45-07:00,3,13
projects\projects.js,45,js,ef386f0a,terantaon,2025-10-31,22:21:45,-07:00,2025-10-31T22:21:45-07:00,3,24
projects\projects.js,46,js,000f7fec,terantaon,2025-11-01,11:52:44,-07:00,2025-11-01T11:52:44-07:00,3,18
projects\projects.js,47,js,922551b3,terantaon,2025-11-01,13:14:36,-07:00,2025-11-01T13:14:36-07:00,4,47
projects\projects.js,48,js,000f7fec,terantaon,2025-11-01,11:52:44,-07:00,2025-11-01T11:52:44-07:00,0,0
projects\projects.js,49,js,000f7fec,terantaon,2025-11-01,11:52:44,-07:00,2025-11-01T11:52:44-07:00,4,1
projects\projects.js,50,js,000f7fec,terantaon,2025-11-01,11:52:44,-07:00,2025-11-01T11:52:44-07:00,4,16
projects\projects.js,51,js,000f7fec,terantaon,2025-11-01,11:52:44,-07:00,2025-11-01T11:52:44-07:00,4,26
projects\projects.js,52,js,68809fe8,terantaon,2025-11-01,12:26:14,-07:00,2025-11-01T12:26:14-07:00,5,37
projects\projects.js,53,js,000f7fec,terantaon,2025-11-01,11:52:44,-07:00,2025-11-01T11:52:44-07:00,4,1
projects\projects.js,54,js,000f7fec,terantaon,2025-11-01,11:52:44,-07:00,2025-11-01T11:52:44-07:00,0,0
projects\projects.js,55,js,000f7fec,terantaon,2025-11-01,11:52:44,-07:00,2025-11-01T11:52:44-07:00,4,4
projects\projects.js,56,js,000f7fec,terantaon,2025-11-01,11:52:44,-07:00,2025-11-01T11:52:44-07:00,4,14
projects\projects.js,57,js,000f7fec,terantaon,2025-11-01,11:52:44,-07:00,2025-11-01T11:52:44-07:00,4,26
projects\projects.js,58,js,a56125e2,terantaon,2025-11-01,22:42:33,-07:00,2025-11-01T22:42:33-07:00,5,46
projects\projects.js,59,js,000f7fec,terantaon,2025-11-01,11:52:44,-07:00,2025-11-01T11:52:44-07:00,4,1
projects\projects.js,60,js,000f7fec,terantaon,2025-11-01,11:52:44,-07:00,2025-11-01T11:52:44-07:00,0,0
projects\projects.js,61,js,1160f313,terantaon,2025-11-01,23:23:43,-07:00,2025-11-01T23:23:43-07:00,4,25
projects\projects.js,62,js,1160f313,terantaon,2025-11-01,23:23:43,-07:00,2025-11-01T23:23:43-07:00,5,48
projects\projects.js,63,js,1160f313,terantaon,2025-11-01,23:23:43,-07:00,2025-11-01T23:23:43-07:00,4,6
projects\projects.js,64,js,1160f313,terantaon,2025-11-01,23:23:43,-07:00,2025-11-01T23:23:43-07:00,5,49
projects\projects.js,65,js,1160f313,terantaon,2025-11-01,23:23:43,-07:00,2025-11-01T23:23:43-07:00,6,43
projects\projects.js,66,js,1160f313,terantaon,2025-11-01,23:23:43,-07:00,2025-11-01T23:23:43-07:00,5,0
projects\projects.js,67,js,1160f313,terantaon,2025-11-01,23:23:43,-07:00,2025-11-01T23:23:43-07:00,5,56
projects\projects.js,68,js,1160f313,terantaon,2025-11-01,23:23:43,-07:00,2025-11-01T23:23:43-07:00,4,0
projects\projects.js,69,js,000f7fec,terantaon,2025-11-01,11:52:44,-07:00,2025-11-01T11:52:44-07:00,3,1
projects\projects.js,70,js,6b83b40b,terantaon,2025-11-01,00:30:39,-07:00,2025-11-01T00:30:39-07:00,2,0
projects\projects.js,71,js,6b83b40b,terantaon,2025-11-01,00:30:39,-07:00,2025-11-01T00:30:39-07:00,0,0
projects\projects.js,72,js,6b83b40b,terantaon,2025-11-01,00:30:39,-07:00,2025-11-01T00:30:39-07:00,2,27
projects\projects.js,73,js,000f7fec,terantaon,2025-11-01,11:52:44,-07:00,2025-11-01T11:52:44-07:00,3,4
projects\projects.js,74,js,6b83b40b,terantaon,2025-11-01,00:30:39,-07:00,2025-11-01T00:30:39-07:00,3,11
projects\projects.js,75,js,6b83b40b,terantaon,2025-11-01,00:30:39,-07:00,2025-11-01T00:30:39-07:00,3,38
projects\projects.js,76,js,6b83b40b,terantaon,2025-11-01,00:30:39,-07:00,2025-11-01T00:30:39-07:00,3,20
projects\projects.js,77,js,6b83b40b,terantaon,2025-11-01,00:30:39,-07:00,2025-11-01T00:30:39-07:00,3,69
projects\projects.js,78,js,6b83b40b,terantaon,2025-11-01,00:30:39,-07:00,2025-11-01T00:30:39-07:00,2,1
projects\projects.js,79,js,6b83b40b,terantaon,2025-11-01,00:30:39,-07:00,2025-11-01T00:30:39-07:00,0,0
projects\projects.js,80,js,728f0dfd,terantaon,2025-11-01,00:14:33,-07:00,2025-11-01T00:14:33-07:00,0,0
projects\projects.js,81,js,6b83b40b,terantaon,2025-11-01,00:30:39,-07:00,2025-11-01T00:30:39-07:00,0,32
projects\projects.js,82,js,6b83b40b,terantaon,2025-11-01,00:30:39,-07:00,2025-11-01T00:30:39-07:00,0,23
projects\projects.js,83,js,6ccce211,terantaon,2025-11-01,23:18:50,-07:00,2025-11-01T23:18:50-07:00,0,0
projects\projects.js,84,js,1160f313,terantaon,2025-11-01,23:23:43,-07:00,2025-11-01T23:23:43-07:00,0,13
projects\projects.js,85,js,1160f313,terantaon,2025-11-01,23:23:43,-07:00,2025-11-01T23:23:43-07:00,0,53
projects\projects.js,86,js,728f0dfd,terantaon,2025-11-01,00:14:33,-07:00,2025-11-01T00:14:33-07:00,0,49
projects\projects.js,87,js,39755c05,terantaon,2025-11-01,13:10:06,-07:00,2025-11-01T13:10:06-07:00,1,19
projects\projects.js,88,js,922551b3,terantaon,2025-11-01,13:14:36,-07:00,2025-11-01T13:14:36-07:00,1,25
projects\projects.js,89,js,39755c05,terantaon,2025-11-01,13:10:06,-07:00,2025-11-01T13:10:06-07:00,1,16
projects\projects.js,90,js,1160f313,terantaon,2025-11-01,23:23:43,-07:00,2025-11-01T23:23:43-07:00,1,51
projects\projects.js,91,js,1160f313,terantaon,2025-11-01,23:23:43,-07:00,2025-11-01T23:23:43-07:00,2,59
projects\projects.js,92,js,1160f313,terantaon,2025-11-01,23:23:43,-07:00,2025-11-01T23:23:43-07:00,2,42
projects\projects.js,93,js,1160f313,terantaon,2025-11-01,23:23:43,-07:00,2025-11-01T23:23:43-07:00,1,1
projects\projects.js,94,js,1160f313,terantaon,2025-11-01,23:23:43,-07:00,2025-11-01T23:23:43-07:00,1,25
projects\projects.js,95,js,1160f313,terantaon,2025-11-01,23:23:43,-07:00,2025-11-01T23:23:43-07:00,1,56
projects\projects.js,96,js,1160f313,terantaon,2025-11-01,23:23:43,-07:00,2025-11-01T23:23:43-07:00,1,31
projects\projects.js,97,js,fb259aba,terantaon,2025-10-31,22:56:33,-07:00,2025-10-31T22:56:33-07:00,0,1
projects\index.html,1,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,0,13
projects\index.html,2,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,0,14
projects\index.html,3,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,0,4
projects\index.html,4,html,95f49dcf,terantaon,2025-10-03,23:13:21,-07:00,2025-10-03T23:13:21-07:00,2,41
projects\index.html,5,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,2,20
projects\index.html,6,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,2,68
projects\index.html,7,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,2,21
projects\index.html,8,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,0,5
projects\index.html,9,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,0,4
projects\index.html,10,html,333d28f8,terantaon,2025-10-25,21:39:28,-07:00,2025-10-25T21:39:28-07:00,2,25
projects\index.html,11,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,4,6
projects\index.html,12,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,2,3
projects\index.html,13,html,34f137ab,terantaon,2025-10-31,23:00:31,-07:00,2025-10-31T23:00:31-07:00,2,21
projects\index.html,14,html,f4210816,terantaon,2025-10-31,23:26:00,-07:00,2025-10-31T23:26:00-07:00,4,54
projects\index.html,15,html,34f137ab,terantaon,2025-10-31,23:00:31,-07:00,2025-10-31T23:00:31-07:00,4,22
projects\index.html,16,html,34f137ab,terantaon,2025-10-31,23:00:31,-07:00,2025-10-31T23:00:31-07:00,2,4
projects\index.html,17,html,8061aec5,terantaon,2025-11-01,12:50:27,-07:00,2025-11-01T12:50:27-07:00,2,4
projects\index.html,18,html,8061aec5,terantaon,2025-11-01,12:50:27,-07:00,2025-11-01T12:50:27-07:00,2,15
projects\index.html,19,html,8061aec5,terantaon,2025-11-01,12:50:27,-07:00,2025-11-01T12:50:27-07:00,2,11
projects\index.html,20,html,8061aec5,terantaon,2025-11-01,12:50:27,-07:00,2025-11-01T12:50:27-07:00,2,26
projects\index.html,21,html,8061aec5,terantaon,2025-11-01,12:50:27,-07:00,2025-11-01T12:50:27-07:00,2,31
projects\index.html,22,html,8061aec5,terantaon,2025-11-01,12:50:27,-07:00,2025-11-01T12:50:27-07:00,2,0
projects\index.html,23,html,593ace94,terantaon,2025-10-10,22:54:19,-07:00,2025-10-10T22:54:19-07:00,2,20
projects\index.html,24,html,12ea2f0d,terantaon,2025-10-25,21:04:19,-07:00,2025-10-25T21:04:19-07:00,4,0
projects\index.html,25,html,593ace94,terantaon,2025-10-10,22:54:19,-07:00,2025-10-10T22:54:19-07:00,2,4
projects\index.html,26,html,5d9607e7,terantaon,2025-10-25,22:06:17,-07:00,2025-10-25T22:06:17-07:00,2,48
projects\index.html,27,html,5d9607e7,terantaon,2025-10-25,22:06:17,-07:00,2025-10-25T22:06:17-07:00,2,47
projects\index.html,28,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,0,5
projects\index.html,29,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,0,5
contact\index.html,1,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,0,13
contact\index.html,2,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,0,14
contact\index.html,3,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,0,4
contact\index.html,4,html,f9ca9212,terantaon,2025-10-17,16:37:04,-07:00,2025-10-17T16:37:04-07:00,2,48
contact\index.html,5,html,95f49dcf,terantaon,2025-10-03,23:13:21,-07:00,2025-10-03T23:13:21-07:00,2,41
contact\index.html,6,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,2,20
contact\index.html,7,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,2,68
contact\index.html,8,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,2,20
contact\index.html,9,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,0,5
contact\index.html,10,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,0,4
contact\index.html,11,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,2,2
contact\index.html,12,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,4,5
contact\index.html,13,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,2,3
contact\index.html,14,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,2,71
contact\index.html,15,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,4,5
contact\index.html,16,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,6,4
contact\index.html,17,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,6,31
contact\index.html,18,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,4,6
contact\index.html,19,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,4,5
contact\index.html,20,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,6,6
contact\index.html,21,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,6,20
contact\index.html,22,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,4,6
contact\index.html,23,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,4,5
contact\index.html,24,html,593ace94,terantaon,2025-10-10,22:54:19,-07:00,2025-10-10T22:54:19-07:00,6,6
contact\index.html,25,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,6,31
contact\index.html,26,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,4,6
contact\index.html,27,html,593ace94,terantaon,2025-10-10,22:54:19,-07:00,2025-10-10T22:54:19-07:00,4,19
contact\index.html,28,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,2,5
contact\index.html,29,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,0,5
contact\index.html,30,html,d3437527,terantaon,2025-10-03,18:07:25,-07:00,2025-10-03T18:07:25-07:00,0,5
